model,factor,mult,cost,beta,reward,clicks
Optimal,1//3,1,1.6339797516506296,0.10000000000000002,11.5508,4.79058
Optimal,1//3,1,1.6339797516506296,0.21544346900318845,12.94903,5.10773
Optimal,1//3,1,1.6339797516506296,0.464158883361278,13.88026,4.87593
Optimal,1//3,1,1.6339797516506296,1.0,14.11565,3.90679
Optimal,1//3,1,1.6339797516506296,2.154434690031884,14.22448,3.07734
Optimal,1//3,1,1.6339797516506296,4.641588833612779,14.38743,2.90641
Optimal,1//3,1,1.6339797516506296,9.999999999999998,14.42495,2.90748
Optimal,1//3,1,1.6339797516506296,21.544346900318835,14.44386,2.91461
Optimal,1//3,1,1.6339797516506296,46.415888336127786,14.42262,2.92007
Optimal,1//3,1,1.6339797516506296,100.00000000000004,14.43648,2.9167
Optimal,2//1,1,1.6339797516506296,0.10000000000000002,2.81282,3.85946
Optimal,2//1,1,1.6339797516506296,0.21544346900318845,2.77102,3.63835
Optimal,2//1,1,1.6339797516506296,0.464158883361278,2.67079,3.22731
Optimal,2//1,1,1.6339797516506296,1.0,2.36268,2.41931
Optimal,2//1,1,1.6339797516506296,2.154434690031884,1.54959,1.32897
Optimal,2//1,1,1.6339797516506296,4.641588833612779,0.40346,0.31535
Optimal,2//1,1,1.6339797516506296,9.999999999999998,0.01164,0.00852
Optimal,2//1,1,1.6339797516506296,21.544346900318835,0.0,0.0
Optimal,2//1,1,1.6339797516506296,46.415888336127786,0.0,0.0
Optimal,2//1,1,1.6339797516506296,100.00000000000004,0.0,0.0
Optimal,3//1,1,1.6339797516506296,0.10000000000000002,8.94608,6.06408
Optimal,3//1,1,1.6339797516506296,0.21544346900318845,12.65499,7.85589
Optimal,3//1,1,1.6339797516506296,0.464158883361278,16.30437,9.04761
Optimal,3//1,1,1.6339797516506296,1.0,17.14851,8.37523
Optimal,3//1,1,1.6339797516506296,2.154434690031884,17.14172,7.12426
Optimal,3//1,1,1.6339797516506296,4.641588833612779,16.93248,6.45453
Optimal,3//1,1,1.6339797516506296,9.999999999999998,16.80749,6.20121
Optimal,3//1,1,1.6339797516506296,21.544346900318835,16.75135,6.14132
Optimal,3//1,1,1.6339797516506296,46.415888336127786,16.72321,6.0959
Optimal,3//1,1,1.6339797516506296,100.00000000000004,16.70104,6.12555
Optimal,1//2,1,1.7807789108049126,0.10000000000000002,4.62079,3.93866
Optimal,1//2,1,1.7807789108049126,0.21544346900318845,4.80628,3.77673
Optimal,1//2,1,1.7807789108049126,0.464158883361278,5.11172,3.4281
Optimal,1//2,1,1.7807789108049126,1.0,5.46103,2.7173
Optimal,1//2,1,1.7807789108049126,2.154434690031884,5.45458,2.04529
Optimal,1//2,1,1.7807789108049126,4.641588833612779,5.29583,1.78234
Optimal,1//2,1,1.7807789108049126,9.999999999999998,5.2626,1.75502
Optimal,1//2,1,1.7807789108049126,21.544346900318835,5.24872,1.75157
Optimal,1//2,1,1.7807789108049126,46.415888336127786,5.24916,1.75128
Optimal,1//2,1,1.7807789108049126,100.00000000000004,5.24992,1.74589
Optimal,1//3,1,1.7807789108049126,0.10000000000000002,11.4617,4.70116
Optimal,1//3,1,1.7807789108049126,0.21544346900318845,12.81169,4.97296
Optimal,1//3,1,1.7807789108049126,0.464158883361278,13.78151,4.65644
Optimal,1//3,1,1.7807789108049126,1.0,13.98155,3.64664
Optimal,1//3,1,1.7807789108049126,2.154434690031884,14.10797,2.9422
Optimal,1//3,1,1.7807789108049126,4.641588833612779,14.35446,2.87266
Optimal,1//3,1,1.7807789108049126,9.999999999999998,14.4261,2.90269
Optimal,1//3,1,1.7807789108049126,21.544346900318835,14.4186,2.9175
Optimal,1//3,1,1.7807789108049126,46.415888336127786,14.45463,2.91312
Optimal,1//3,1,1.7807789108049126,100.00000000000004,14.46384,2.91741
Optimal,2//1,1,1.7807789108049126,0.10000000000000002,2.68848,3.69976
Optimal,2//1,1,1.7807789108049126,0.21544346900318845,2.59804,3.42091
Optimal,2//1,1,1.7807789108049126,0.464158883361278,2.35195,2.8041
Optimal,2//1,1,1.7807789108049126,1.0,1.75875,1.80991
Optimal,2//1,1,1.7807789108049126,2.154434690031884,0.77966,0.68456
Optimal,2//1,1,1.7807789108049126,4.641588833612779,0.07461,0.06208
Optimal,2//1,1,1.7807789108049126,9.999999999999998,0.00029,0.00029
Optimal,2//1,1,1.7807789108049126,21.544346900318835,0.0,0.0
Optimal,2//1,1,1.7807789108049126,46.415888336127786,0.0,0.0
Optimal,2//1,1,1.7807789108049126,100.00000000000004,0.0,0.0
Optimal,3//1,1,1.7807789108049126,0.10000000000000002,8.61704,5.84435
Optimal,3//1,1,1.7807789108049126,0.21544346900318845,12.05154,7.45842
Optimal,3//1,1,1.7807789108049126,0.464158883361278,15.81256,8.66867
Optimal,3//1,1,1.7807789108049126,1.0,16.91293,7.98323
Optimal,3//1,1,1.7807789108049126,2.154434690031884,16.78615,6.80975
Optimal,3//1,1,1.7807789108049126,4.641588833612779,16.64935,6.23278
Optimal,3//1,1,1.7807789108049126,9.999999999999998,16.59241,6.08776
Optimal,3//1,1,1.7807789108049126,21.544346900318835,16.58199,6.04881
Optimal,3//1,1,1.7807789108049126,46.415888336127786,16.5938,6.03836
Optimal,3//1,1,1.7807789108049126,100.00000000000004,16.61812,6.0642
Optimal,1//2,1,1.9407667236782116,0.10000000000000002,4.56873,3.85904
Optimal,1//2,1,1.9407667236782116,0.21544346900318845,4.71499,3.65004
Optimal,1//2,1,1.9407667236782116,0.464158883361278,5.00133,3.21866
Optimal,1//2,1,1.9407667236782116,1.0,5.27861,2.49839
Optimal,1//2,1,1.9407667236782116,2.154434690031884,5.35014,1.94172
Optimal,1//2,1,1.9407667236782116,4.641588833612779,5.26842,1.76649
Optimal,1//2,1,1.9407667236782116,9.999999999999998,5.24744,1.7496
Optimal,1//2,1,1.9407667236782116,21.544346900318835,5.242,1.75449
Optimal,1//2,1,1.9407667236782116,46.415888336127786,5.24384,1.75207
Optimal,1//2,1,1.9407667236782116,100.00000000000004,5.25016,1.75138
Optimal,1//3,1,1.9407667236782116,0.10000000000000002,11.40436,4.60417
Optimal,1//3,1,1.9407667236782116,0.21544346900318845,12.68543,4.81014
Optimal,1//3,1,1.9407667236782116,0.464158883361278,13.60913,4.41405
Optimal,1//3,1,1.9407667236782116,1.0,13.78478,3.39708
Optimal,1//3,1,1.9407667236782116,2.154434690031884,13.87836,2.79483
Optimal,1//3,1,1.9407667236782116,4.641588833612779,14.20739,2.8111
Optimal,1//3,1,1.9407667236782116,9.999999999999998,14.36958,2.89605
Optimal,1//3,1,1.9407667236782116,21.544346900318835,14.4492,2.90224
Optimal,1//3,1,1.9407667236782116,46.415888336127786,14.42685,2.92718
Optimal,1//3,1,1.9407667236782116,100.00000000000004,14.44101,2.92438
Optimal,2//1,1,1.9407667236782116,0.10000000000000002,2.64455,3.63505
Optimal,2//1,1,1.9407667236782116,0.21544346900318845,2.48981,3.25811
Optimal,2//1,1,1.9407667236782116,0.464158883361278,2.13558,2.52734
Optimal,2//1,1,1.9407667236782116,1.0,1.38714,1.44639
Optimal,2//1,1,1.9407667236782116,2.154434690031884,0.42121,0.40507
Optimal,2//1,1,1.9407667236782116,4.641588833612779,0.01895,0.01998
Optimal,2//1,1,1.9407667236782116,9.999999999999998,1.0e-5,1.0e-5
Optimal,2//1,1,1.9407667236782116,21.544346900318835,0.0,0.0
Optimal,2//1,1,1.9407667236782116,46.415888336127786,0.0,0.0
Optimal,2//1,1,1.9407667236782116,100.00000000000004,0.0,0.0
Optimal,3//1,1,1.9407667236782116,0.10000000000000002,8.21993,5.60417
Optimal,3//1,1,1.9407667236782116,0.21544346900318845,11.35543,7.0092
Optimal,3//1,1,1.9407667236782116,0.464158883361278,15.15013,8.1872
Optimal,3//1,1,1.9407667236782116,1.0,16.55378,7.6195
Optimal,3//1,1,1.9407667236782116,2.154434690031884,16.43958,6.48972
Optimal,3//1,1,1.9407667236782116,4.641588833612779,16.28971,6.00167
Optimal,3//1,1,1.9407667236782116,9.999999999999998,16.22169,5.88821
Optimal,3//1,1,1.9407667236782116,21.544346900318835,16.12636,5.78739
Optimal,3//1,1,1.9407667236782116,46.415888336127786,15.94112,5.69484
Optimal,3//1,1,1.9407667236782116,100.00000000000004,15.82788,5.642
Optimal,1//2,1,2.1151280784396587,0.10000000000000002,4.51223,3.77531
Optimal,1//2,1,2.1151280784396587,0.21544346900318845,4.65245,3.51186
Optimal,1//2,1,2.1151280784396587,0.464158883361278,4.83564,2.99655
Optimal,1//2,1,2.1151280784396587,1.0,5.08095,2.29951
Optimal,1//2,1,2.1151280784396587,2.154434690031884,5.22777,1.85063
Optimal,1//2,1,2.1151280784396587,4.641588833612779,5.24474,1.75408
Optimal,1//2,1,2.1151280784396587,9.999999999999998,5.23344,1.74853
Optimal,1//2,1,2.1151280784396587,21.544346900318835,5.23404,1.75173
Optimal,1//2,1,2.1151280784396587,46.415888336127786,5.2512,1.75497
Optimal,1//2,1,2.1151280784396587,100.00000000000004,5.24724,1.75174
Optimal,1//3,1,2.1151280784396587,0.10000000000000002,11.23808,4.49954
Optimal,1//3,1,2.1151280784396587,0.21544346900318845,12.55997,4.63088
Optimal,1//3,1,2.1151280784396587,0.464158883361278,13.44389,4.14897
Optimal,1//3,1,2.1151280784396587,1.0,13.55092,3.14072
Optimal,1//3,1,2.1151280784396587,2.154434690031884,13.56903,2.60637
Optimal,1//3,1,2.1151280784396587,4.641588833612779,13.80338,2.63456
Optimal,1//3,1,2.1151280784396587,9.999999999999998,14.16858,2.79125
Optimal,1//3,1,2.1151280784396587,21.544346900318835,14.38302,2.87971
Optimal,1//3,1,2.1151280784396587,46.415888336127786,14.4153,2.91149
Optimal,1//3,1,2.1151280784396587,100.00000000000004,14.43063,2.91735
Optimal,2//1,1,2.1151280784396587,0.10000000000000002,2.59265,3.55591
Optimal,2//1,1,2.1151280784396587,0.21544346900318845,2.36172,3.09821
Optimal,2//1,1,2.1151280784396587,0.464158883361278,1.90583,2.27585
Optimal,2//1,1,2.1151280784396587,1.0,1.08551,1.1532
Optimal,2//1,1,2.1151280784396587,2.154434690031884,0.2394,0.24778
Optimal,2//1,1,2.1151280784396587,4.641588833612779,0.00715,0.00824
Optimal,2//1,1,2.1151280784396587,9.999999999999998,0.0,0.0
Optimal,2//1,1,2.1151280784396587,21.544346900318835,0.0,0.0
Optimal,2//1,1,2.1151280784396587,46.415888336127786,0.0,0.0
Optimal,2//1,1,2.1151280784396587,100.00000000000004,0.0,0.0
Optimal,3//1,1,2.1151280784396587,0.10000000000000002,7.7838,5.32251
Optimal,3//1,1,2.1151280784396587,0.21544346900318845,10.62465,6.54977
Optimal,3//1,1,2.1151280784396587,0.464158883361278,14.37826,7.63908
Optimal,3//1,1,2.1151280784396587,1.0,16.11338,7.20278
Optimal,3//1,1,2.1151280784396587,2.154434690031884,15.93198,6.12268
Optimal,3//1,1,2.1151280784396587,4.641588833612779,15.62631,5.62942
Optimal,3//1,1,2.1151280784396587,9.999999999999998,15.4951,5.49528
Optimal,3//1,1,2.1151280784396587,21.544346900318835,15.42512,5.46362
Optimal,3//1,1,2.1151280784396587,46.415888336127786,15.27883,5.4057
Optimal,3//1,1,2.1151280784396587,100.00000000000004,15.13116,5.34212
Optimal,1//2,1,2.305154315365112,0.10000000000000002,4.45067,3.69435
Optimal,1//2,1,2.305154315365112,0.21544346900318845,4.54237,3.38348
Optimal,1//2,1,2.305154315365112,0.464158883361278,4.6399,2.76671
Optimal,1//2,1,2.305154315365112,1.0,4.83621,2.08306
Optimal,1//2,1,2.305154315365112,2.154434690031884,5.08995,1.7627
Optimal,1//2,1,2.305154315365112,4.641588833612779,5.22482,1.74078
Optimal,1//2,1,2.305154315365112,9.999999999999998,5.24848,1.7542
Optimal,1//2,1,2.305154315365112,21.544346900318835,5.23296,1.75223
Optimal,1//2,1,2.305154315365112,46.415888336127786,5.25036,1.74959
Optimal,1//2,1,2.305154315365112,100.00000000000004,5.24604,1.7474
Optimal,1//3,1,2.305154315365112,0.10000000000000002,11.18254,4.4116
Optimal,1//3,1,2.305154315365112,0.21544346900318845,12.33212,4.45286
Optimal,1//3,1,2.305154315365112,0.464158883361278,13.22268,3.92685
Optimal,1//3,1,2.305154315365112,1.0,13.3307,2.89075
Optimal,1//3,1,2.305154315365112,2.154434690031884,13.12749,2.39367
Optimal,1//3,1,2.305154315365112,4.641588833612779,12.99097,2.28168
Optimal,1//3,1,2.305154315365112,9.999999999999998,12.76395,2.18548
Optimal,1//3,1,2.305154315365112,21.544346900318835,12.44232,2.02864
Optimal,1//3,1,2.305154315365112,46.415888336127786,12.02766,1.83372
Optimal,1//3,1,2.305154315365112,100.00000000000004,11.85165,1.7535
Optimal,2//1,1,2.305154315365112,0.10000000000000002,2.56109,3.5024
Optimal,2//1,1,2.305154315365112,0.21544346900318845,2.27407,2.97327
Optimal,2//1,1,2.305154315365112,0.464158883361278,1.7038,2.0651
Optimal,2//1,1,2.305154315365112,1.0,0.81971,0.90774
Optimal,2//1,1,2.305154315365112,2.154434690031884,0.13158,0.15121
Optimal,2//1,1,2.305154315365112,4.641588833612779,0.00256,0.00303
Optimal,2//1,1,2.305154315365112,9.999999999999998,0.0,0.0
Optimal,2//1,1,2.305154315365112,21.544346900318835,0.0,0.0
Optimal,2//1,1,2.305154315365112,46.415888336127786,0.0,0.0
Optimal,2//1,1,2.305154315365112,100.00000000000004,0.0,0.0
Optimal,3//1,1,2.305154315365112,0.10000000000000002,7.36209,5.03632
Optimal,3//1,1,2.305154315365112,0.21544346900318845,9.77739,6.01904
Optimal,3//1,1,2.305154315365112,0.464158883361278,13.30767,7.00361
Optimal,3//1,1,2.305154315365112,1.0,15.4463,6.70651
Optimal,3//1,1,2.305154315365112,2.154434690031884,15.42074,5.7672
Optimal,3//1,1,2.305154315365112,4.641588833612779,14.94526,5.26165
Optimal,3//1,1,2.305154315365112,9.999999999999998,14.67659,5.14291
Optimal,3//1,1,2.305154315365112,21.544346900318835,14.59732,5.07188
Optimal,3//1,1,2.305154315365112,46.415888336127786,14.46871,5.02517
Optimal,3//1,1,2.305154315365112,100.00000000000004,14.40719,4.98152
Optimal,1//2,1,2.512252790651985,0.10000000000000002,4.38968,3.61218
Optimal,1//2,1,2.512252790651985,0.21544346900318845,4.42984,3.20133
Optimal,1//2,1,2.512252790651985,0.464158883361278,4.47305,2.56147
Optimal,1//2,1,2.512252790651985,1.0,4.56429,1.87648
Optimal,1//2,1,2.512252790651985,2.154434690031884,4.85943,1.65899
Optimal,1//2,1,2.512252790651985,4.641588833612779,5.16956,1.72055
Optimal,1//2,1,2.512252790651985,9.999999999999998,5.25376,1.74985
Optimal,1//2,1,2.512252790651985,21.544346900318835,5.23904,1.75227
Optimal,1//2,1,2.512252790651985,46.415888336127786,5.2444,1.75161
Optimal,1//2,1,2.512252790651985,100.00000000000004,5.24432,1.75062
Optimal,1//3,1,2.512252790651985,0.10000000000000002,11.07121,4.3297
Optimal,1//3,1,2.512252790651985,0.21544346900318845,12.18864,4.29297
Optimal,1//3,1,2.512252790651985,0.464158883361278,13.11332,3.71077
Optimal,1//3,1,2.512252790651985,1.0,13.15442,2.7212
Optimal,1//3,1,2.512252790651985,2.154434690031884,12.86639,2.23533
Optimal,1//3,1,2.512252790651985,4.641588833612779,12.44607,2.02605
Optimal,1//3,1,2.512252790651985,9.999999999999998,12.01863,1.82995
Optimal,1//3,1,2.512252790651985,21.544346900318835,11.84529,1.75342
Optimal,1//3,1,2.512252790651985,46.415888336127786,11.82636,1.74793
Optimal,1//3,1,2.512252790651985,100.00000000000004,11.83041,1.74675
Optimal,2//1,1,2.512252790651985,0.10000000000000002,2.47878,3.39118
Optimal,2//1,1,2.512252790651985,0.21544346900318845,2.16842,2.82315
Optimal,2//1,1,2.512252790651985,0.464158883361278,1.51068,1.83492
Optimal,2//1,1,2.512252790651985,1.0,0.62036,0.71533
Optimal,2//1,1,2.512252790651985,2.154434690031884,0.07286,0.09149
Optimal,2//1,1,2.512252790651985,4.641588833612779,0.00067,0.00094
Optimal,2//1,1,2.512252790651985,9.999999999999998,0.0,0.0
Optimal,2//1,1,2.512252790651985,21.544346900318835,0.0,0.0
Optimal,2//1,1,2.512252790651985,46.415888336127786,0.0,0.0
Optimal,2//1,1,2.512252790651985,100.00000000000004,0.0,0.0
Optimal,3//1,1,2.512252790651985,0.10000000000000002,6.95504,4.78919
Optimal,3//1,1,2.512252790651985,0.21544346900318845,8.8865,5.47395
Optimal,3//1,1,2.512252790651985,0.464158883361278,11.86644,6.19799
Optimal,3//1,1,2.512252790651985,1.0,14.36879,6.08217
Optimal,3//1,1,2.512252790651985,2.154434690031884,14.84124,5.4283
Optimal,3//1,1,2.512252790651985,4.641588833612779,14.52428,5.09992
Optimal,3//1,1,2.512252790651985,9.999999999999998,14.38375,4.98665
Optimal,3//1,1,2.512252790651985,21.544346900318835,14.37027,4.9628
Optimal,3//1,1,2.512252790651985,46.415888336127786,14.38738,4.98208
Optimal,3//1,1,2.512252790651985,100.00000000000004,14.34992,4.9782
Optimal,1//2,1,2.7379572994613244,0.10000000000000002,4.33232,3.51987
Optimal,1//2,1,2.7379572994613244,0.21544346900318845,4.30689,3.06141
Optimal,1//2,1,2.7379572994613244,0.464158883361278,4.22547,2.31859
Optimal,1//2,1,2.7379572994613244,1.0,4.19565,1.66531
Optimal,1//2,1,2.7379572994613244,2.154434690031884,4.42651,1.50282
Optimal,1//2,1,2.7379572994613244,4.641588833612779,4.89414,1.63089
Optimal,1//2,1,2.7379572994613244,9.999999999999998,5.17748,1.7362
Optimal,1//2,1,2.7379572994613244,21.544346900318835,5.26148,1.74986
Optimal,1//2,1,2.7379572994613244,46.415888336127786,5.25736,1.74649
Optimal,1//2,1,2.7379572994613244,100.00000000000004,5.24532,1.74982
Optimal,1//3,1,2.7379572994613244,0.10000000000000002,10.95617,4.22306
Optimal,1//3,1,2.7379572994613244,0.21544346900318845,12.05499,4.1313
Optimal,1//3,1,2.7379572994613244,0.464158883361278,12.91195,3.50351
Optimal,1//3,1,2.7379572994613244,1.0,12.93419,2.55079
Optimal,1//3,1,2.7379572994613244,2.154434690031884,12.50352,2.09114
Optimal,1//3,1,2.7379572994613244,4.641588833612779,12.06489,1.86495
Optimal,1//3,1,2.7379572994613244,9.999999999999998,11.83878,1.75513
Optimal,1//3,1,2.7379572994613244,21.544346900318835,11.80845,1.74983
Optimal,1//3,1,2.7379572994613244,46.415888336127786,11.82276,1.74776
Optimal,1//3,1,2.7379572994613244,100.00000000000004,11.82762,1.74928
Optimal,2//1,1,2.7379572994613244,0.10000000000000002,2.41694,3.30454
Optimal,2//1,1,2.7379572994613244,0.21544346900318845,2.03021,2.6627
Optimal,2//1,1,2.7379572994613244,0.464158883361278,1.31856,1.62586
Optimal,2//1,1,2.7379572994613244,1.0,0.47078,0.55837
Optimal,2//1,1,2.7379572994613244,2.154434690031884,0.04254,0.0562
Optimal,2//1,1,2.7379572994613244,4.641588833612779,0.00027,0.00033
Optimal,2//1,1,2.7379572994613244,9.999999999999998,0.0,0.0
Optimal,2//1,1,2.7379572994613244,21.544346900318835,0.0,0.0
Optimal,2//1,1,2.7379572994613244,46.415888336127786,0.0,0.0
Optimal,2//1,1,2.7379572994613244,100.00000000000004,0.0,0.0
Optimal,3//1,1,2.7379572994613244,0.10000000000000002,6.4615,4.47845
Optimal,3//1,1,2.7379572994613244,0.21544346900318845,7.895,4.8914
Optimal,3//1,1,2.7379572994613244,0.464158883361278,10.14132,5.22111
Optimal,3//1,1,2.7379572994613244,1.0,12.23963,5.11426
Optimal,3//1,1,2.7379572994613244,2.154434690031884,13.32564,4.80846
Optimal,3//1,1,2.7379572994613244,4.641588833612779,13.81932,4.80901
Optimal,3//1,1,2.7379572994613244,9.999999999999998,13.95887,4.82629
Optimal,3//1,1,2.7379572994613244,21.544346900318835,13.85788,4.79321
Optimal,3//1,1,2.7379572994613244,46.415888336127786,13.8335,4.76101
Optimal,3//1,1,2.7379572994613244,100.00000000000004,13.84841,4.77537
Optimal,1//2,1,2.9839394353814495,0.10000000000000002,4.29437,3.44116
Optimal,1//2,1,2.9839394353814495,0.21544346900318845,4.18271,2.89019
Optimal,1//2,1,2.9839394353814495,0.464158883361278,3.97486,2.08276
Optimal,1//2,1,2.9839394353814495,1.0,3.76664,1.42424
Optimal,1//2,1,2.9839394353814495,2.154434690031884,3.67656,1.23225
Optimal,1//2,1,2.9839394353814495,4.641588833612779,3.73652,1.24591
Optimal,1//2,1,2.9839394353814495,9.999999999999998,3.88416,1.29059
Optimal,1//2,1,2.9839394353814495,21.544346900318835,4.1368,1.38356
Optimal,1//2,1,2.9839394353814495,46.415888336127786,4.57736,1.52636
Optimal,1//2,1,2.9839394353814495,100.00000000000004,5.05012,1.67856
Optimal,1//3,1,2.9839394353814495,0.10000000000000002,10.87323,4.14431
Optimal,1//3,1,2.9839394353814495,0.21544346900318845,11.91475,3.96749
Optimal,1//3,1,2.9839394353814495,0.464158883361278,12.7525,3.29163
Optimal,1//3,1,2.9839394353814495,1.0,12.75807,2.39157
Optimal,1//3,1,2.9839394353814495,2.154434690031884,12.29395,1.96928
Optimal,1//3,1,2.9839394353814495,4.641588833612779,11.874,1.7864
Optimal,1//3,1,2.9839394353814495,9.999999999999998,11.82708,1.74779
Optimal,1//3,1,2.9839394353814495,21.544346900318835,11.83068,1.74939
Optimal,1//3,1,2.9839394353814495,46.415888336127786,11.81583,1.75168
Optimal,1//3,1,2.9839394353814495,100.00000000000004,11.79279,1.75086
Optimal,2//1,1,2.9839394353814495,0.10000000000000002,2.37479,3.24441
Optimal,2//1,1,2.9839394353814495,0.21544346900318845,1.90704,2.50799
Optimal,2//1,1,2.9839394353814495,0.464158883361278,1.14419,1.42072
Optimal,2//1,1,2.9839394353814495,1.0,0.34242,0.42389
Optimal,2//1,1,2.9839394353814495,2.154434690031884,0.02372,0.03193
Optimal,2//1,1,2.9839394353814495,4.641588833612779,8.0e-5,0.00013
Optimal,2//1,1,2.9839394353814495,9.999999999999998,0.0,0.0
Optimal,2//1,1,2.9839394353814495,21.544346900318835,0.0,0.0
Optimal,2//1,1,2.9839394353814495,46.415888336127786,0.0,0.0
Optimal,2//1,1,2.9839394353814495,100.00000000000004,0.0,0.0
Optimal,3//1,1,2.9839394353814495,0.10000000000000002,6.04711,4.19267
